timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21
0.0,217358.84297883866,0.0,35.61176792736682,0.0,0.0,46798.044731939284,0.0,3.421622071066256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.408836845481645
0.14285714285714285,243267.83789652959,7.1886448676957775,29.04938917827277,1.8078050702530075,0.0,21388.711922526632,0.716213848153788,0.7533429204396531,0.22412956010844348,0.0,7.95313678212174e-6,4.012963107297118,0.06382306646564193,0.0,0.14015365578740285,0.003660865185729178,0.0,4.654533514656678e-5,0.0,0.0,44.05513724140747
0.2857142857142857,226990.56766571465,15.06409992856953,26.807010146775788,3.2948280880771974,0.0,19339.631510232655,2.00485623856736,0.5365117808902351,0.47480172070452764,0.0,5.586873768179156e-5,3.965490399549363,0.073913418132863,0.0,0.16956853856168208,0.005535242689157957,0.0,0.00010981169984181525,0.0,0.0,45.94325517079865
0.42857142857142855,211188.5244931187,20.9935354626378,25.75436361600938,4.59903723942163,0.0,17936.976856371995,3.069358965694134,0.5553345020285841,0.6984766201226107,0.0,0.00013452278118897314,3.816894429585253,0.07043720118927502,0.0,0.16491628778890818,0.005759236908683031,0.0,0.00012486779334527247,0.0,0.0,48.93172777772808
0.5714285714285714,196348.4587155225,25.67131081504018,25.57512486173998,5.775659448709002,0.0,16731.489071529526,3.9152902295117014,0.5814333051573185,0.9017362545691568,0.0,0.00023019624887439657,3.7480197550353562,0.06830414982476773,0.0,0.16186563763105935,0.005709915712427855,0.0,0.00012962466593493838,0.0,0.0,52.43147117945916
0.7142857142857143,182726.01704607363,29.675666654919716,25.98258303282585,6.845744543586108,0.0,15621.526267141293,4.601317996626479,0.6167004628914945,1.082859673043791,0.0,0.0003431370279831556,3.7782109711068115,0.06793047125099458,0.0,0.16189750472800213,0.0056562709005968555,0.0,0.00013881644040254177,0.0,0.0,56.5648390777083
0.8571428571428571,169728.79819351653,33.06016951730548,26.786096544568238,7.857824249567209,0.0,14552.84720814025,5.177394092833176,0.6535196165965087,1.2527813807854749,0.0,0.00045992207777320945,3.8492281938029063,0.06849975931698439,0.0,0.16388017950723488,0.005733314941241862,0.0,0.000150759333163156,0.0,0.0,61.35795991541154
1.0,157954.8513824533,35.62478293629067,27.646561210050336,8.87926969052879,0.0,13587.626557204914,5.699994267920864,0.6871614957098411,1.413751268289886,0.0,0.0005860683926525608,3.976551242254267,0.06999704578659846,0.0,0.16863516611124507,0.005907950547730132,0.0,0.00016602679035571815,0.0,0.0,66.43622740280546
1.1428571428571428,146744.483401574,38.43834590972578,28.811097182052332,9.882432441944928,0.0,12624.257743653623,6.1533766864476185,0.7309636312628827,1.5808287665714953,0.0,0.000733051113801083,4.140365493814831,0.07268011703699528,0.0,0.1741598341099468,0.006164006026644424,0.0,0.00018697889299683156,0.0,0.0,71.95633979752054
1.2857142857142858,136541.33704000228,40.90115577345853,30.035436205226585,10.866650833866075,0.0,11763.146231498118,6.579401173033764,0.779047428613312,1.7415387863913003,0.0,0.0009029372638206327,4.317511915342978,0.07573990249493248,0.0,0.18257333387815342,0.006472851244790299,0.0,0.00020800661857451393,0.0,0.0,77.49635739674831
1.4285714285714286,126980.43223743208,43.43833075941928,31.42379939967063,11.773305529086894,0.0,10960.292803484108,6.982565909096039,0.8169076710703853,1.9039817539041557,0.0,0.0010980083611831998,4.537502479358601,0.07968140306547217,0.0,0.19140356109628082,0.006817302993305097,0.0,0.00023684213545399483,0.0,0.0,83.84832041162244
